cid,mouse_vi,smiles
3068073,1200.0,CNC(=O)c1sc(-c2ccccc2OC)nc1C
3068074,1200.0,CCCNC(=O)c1sc(-c2ccccc2OC)nc1C
3068075,1200.0,COc1ccc(-c2nc(C)c(C(N)=O)s2)cc1
3068076,1200.0,CNC(=O)c1sc(-c2ccc(OC)cc2)nc1C
3068077,1200.0,CCCNC(=O)c1sc(-c2ccc(OC)cc2)nc1C
3068080,30.0,CN(C)CCc1c2c(cc3c1CCC3)CCC2.Cl
3068082,75.0,CN1CCN(CCc2c3c(cc4c2CCC4)CCC3)CC1.Cl.Cl
3068084,75.0,Cl.Cl.OCCN1CCN(CCc2c3c(cc4c2CCC4)CCC3)CC1
3068085,35.0,CC(N)Cc1c2c(cc3c1CCC3)CCC2.Cl
3068087,25.0,CNC(C)Cc1c2c(cc3c1CCC3)CCC2.Cl
3068089,40.0,CNC(C)(C)Cc1c2c(cc3c1CCC3)CCC2.Cl
3068143,16.2,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21.Cl.Cl
3068226,7.9,Cc1[nH]cnc1CSCCNC(N)=NCCCn1ccnc1.Cl.Cl.Cl
3068228,21.0,OC(CCC1CCNCC1)c1cc(-c2ccccc2)nc2ccccc12
3068229,33.0,C=CC1CNCCC1CCC(O)c1ccnc2ccc(OC)cc12.Cl.Cl
3068231,20.3,C=CC1CNCCC1CCC(O)c1ccnc2ccc(OC)cc12.Cl.Cl
3068233,17.0,CCC1CNCCC1CCC(O)c1ccnc2ccc(OC)cc12.Cl.Cl
3068235,33.0,C=CC1CN(C)CCC1CCC(O)c1ccnc2ccc(OC)cc12.Cl.Cl
3068237,26.0,CC(C)(C)c1cc(C(O)CCC2CCNCC2)c2ccccc2n1.Cl.Cl
3068257,29.0,CCC1CNCCC1CCC(O)c1ccnc2ccc(OC)cc12.Cl.Cl
3068259,19.0,C=CC1CN(C)CCC1CCC(O)c1ccnc2ccc(OC)cc12.Cl
3068316,800.0,O=C(O)c1ccc2nc3sc4ccccc4n3c(=O)c2c1
3068422,286.0,CC(c1ccccc1Cl)N1CCC2SC(=O)C=C2C1.Cl
3068424,121.0,CCC(c1ccccc1Cl)N1CCC2SC(=O)C=C2C1.Cl
3068426,254.0,N#Cc1ccccc1CN1CCC2SC(=O)C=C2C1.O=C(O)C(=O)O
3068428,278.0,O=C(O)C(=O)O.O=C1C=C2CN(Cc3ccccc3[N+](=O)[O-])CCC2S1
3068430,118.0,O=C(O)C(=O)O.O=C1C=C2CN(Cc3ccccc3Br)CCC2S1
3068432,36.0,CCCN(CCC)CCOCCC1CCC2CC1C2(C)C.O=C(O)CC(O)(CC(=O)O)C(=O)O
3068435,110.0,Cc1ccccc1CN1CCC2SC(=O)C=C2C1.O=C(O)C(=O)O
3068443,31.0,Cl.c1ccc2c(c1)OCC(CNCCCCc1ccc3c(c1)OCCO3)O2
3068445,12.59,C[N+](C)(C)CCO[Si](C)(C)[Si](C)(C)OCC[N+](C)(C)C.[I-].[I-]
3068447,4.13,C[N+](C)(C)CCO[Si](C)(C)CC[Si](C)(C)OCC[N+](C)(C)C.[I-].[I-]
3068449,7.16,C[N+](C)(C)CCO[Si](C)(C)O[Si](C)(C)OCC[N+](C)(C)C.[I-].[I-]
3068459,150.0,C=C(C)C(C)([O-])C[N+](C)(C)NC(=O)c1ccccc1
3068461,130.0,C=C(C)C(=O)N[N+](C)(C)CC(C)([O-])C(=C)C
3068463,225.0,C=CC(C)([O-])C[N+](C)(C)NC(=O)c1ccccc1
3068465,145.0,C=C(C)C(C)([O-])C[N+](C)(C)NC(=O)CC
3068467,230.0,C=CC(C)([O-])C[N+](C)(C)NC(=O)C(=C)C
3068503,24.0,CCN(CC)CCNC(=O)c1coc2c1C(O)(NCCN(CC)CC)c1ccccc1CC2
3068508,26.7,CCN(CC)CCN(CCC#N)C(=O)c1coc2c1C(=O)c1ccccc1CC2.Cl
3068510,317.0,Cl.N#CCCN(CCN1CCOCC1)C(=O)c1coc2c1C(=O)c1ccccc1CC2
3068512,116.0,CN(C)CCCN(CCC#N)C(=O)c1coc2c1C(=O)c1ccccc1CC2.Cl
3068514,20.0,Cl.O=C1c2ccccc2CCc2occ(C(=O)N3CCN(Cc4ccccc4)CC3)c21
3068585,95.0,Cc1cn(C)c2c1N(C(C)(O)N1C=CCCC1)c1ccccc1NC2=O
3068586,140.0,CCNCC(=O)N1c2ccccc2NC(=O)c2c1c(C)cn2C
3068587,110.0,CCCN(CCC)CC(=O)N1c2ccccc2NC(=O)c2c1c(C)cn2C
3068588,105.0,CCN(CC)CC(=O)N1c2ccccc2NC(=O)c2c1c(C)cn2C
3068589,70.0,Cc1cn(C)c2c1N(C(=O)CCN1CCCC1)c1ccccc1NC2=O
3068590,120.0,Cc1cn(C)c2c1N(C(=O)CCN(C)C)c1ccccc1NC2=O
3068764,10000.0,O=CC(O)C(O)C(OC1OC(CO)C(NC2C=C(CO)C(O)C(O)C2O)C(O)C1O)C(O)CO
3068765,10000.0,O=CC(O)C(O)C(OC1OC(CO)C(OC2OC(CO)C(NC3C=C(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CO
3068829,32.0,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(=O)C1CCCN1C(C=O)CCCN=C(N)N.CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(=O)C1CCCN1C(C=O)CCCN=C(N)N.O=S(=O)(O)O
3068832,100.0,CC(N)C1CCC(N)C(OC2C(N)CC(F)C(N(C)C(=O)CN)C2O)O1
3068856,100.0,CCOC(=O)c1ccc(-c2ccccc2Cl)cc1
3068857,100.0,CC(C)OC(=O)c1ccc(-c2ccccc2Cl)cc1
3068858,100.0,CN(C)CCOC(=O)c1ccc(-c2ccccc2Cl)cc1.Cl
3068923,45.0,NC(N)=NCCCC(C=O)N1CCCC1C(=O)NC(=O)C(N)Cc1ccccc1.O=S(=O)(O)O
3068968,1040.0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(N)C3O)C2O)C(N)C(O)C1O
3069014,50.0,CCN(CC)CCCOC(=O)C1(Sc2ccccc2)CCCC1.O=C(O)C(=O)O
3069016,48.0,CN(C)CCCOC(=O)C1(Sc2ccccc2)CCCCC1.Cl
3069249,440.0,COc1ccc(CN2CCN(C(=O)C(CC(C)C)NC(=O)C3OC3C(=O)OCC(C)C)CC2)c(OC)c1OC.COc1ccc(CN2CCN(C(=O)C(CC(C)C)NC(=O)C3OC3C(=O)OCC(C)C)CC2)c(OC)c1OC.O=S(=O)(O)O
3069344,345.0,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)N1CCN(Cc2ccc(OC)c(OC)c2OC)CC1.CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)N1CCN(Cc2ccc(OC)c(OC)c2OC)CC1.O=S(=O)(O)O
3069442,42.9,CN1CC(C)(O)C(C)(O)CC1c1ccccc1
3069443,378.0,C#CC1(O)CC(c2ccccc2)N(C)CC1(C)O
3069444,179.0,CN1CC(C)(O)C(C)(O)CC1c1ccccc1
3069449,38.6,C#CC1(O)CC(c2ccccc2)N(Cc2ccccc2)CC1(C)O
3069450,44.6,CC1(O)CC(c2ccccc2)N(Cc2ccccc2)CC1(C)O
3069489,125.0,Br.Br.Br.c1cc(N2CCNCC2)c2nc[nH]c2c1
3069497,195.0,CC(C)COC(=O)N1CCN(c2cccc3[nH]cnc23)CC1
3069499,200.0,CCOC(=O)N1CCN(c2cccc3[nH]c(C)nc23)CC1.Cl
3069501,185.0,CCOC(=O)C1CCN(c2cccc3[nH]cnc23)CC1
3069502,70.0,c1cc(N2CCNCC2)c2[nH]ccc2c1
3069554,3.2,COS(=O)(=O)[O-].COS(=O)(=O)[O-].C[N+](C)(C)Cc1c[nH]c2ccc(Oc3ccc4[nH]cc(C[N+](C)(C)C)c4c3)cc12
3069556,2.5,CCOC(=O)c1[nH]c2ccc(Oc3ccc4[nH]c(C(=O)OCC)c(C[N+](C)(C)C)c4c3)cc2c1C[N+](C)(C)C.COS(=O)(=O)[O-]
3069558,3.0,C[N+](C)(C)Cc1c[nH]c2cc3c(C[N+](C)(C)C)c[nH]c3cc12.[I-].[I-]
3069560,4.2,C[N+](C)(C)Cc1c[nH]c2cc3[nH]cc(C[N+](C)(C)C)c3cc12.[I-].[I-]
3069629,48.6,CS(=O)(=O)O.Cc1ccc2c(c1)Sc1ccccc1CC2N1CCN(C)CC1
3069645,1550.0,CC1NC(=S)C(C(O)O)C(O)C1C
3069700,74.0,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccsc1C(N)=O
3069763,15.5,C=C(c1c(Cl)ccc(Cl)c1OCC(O)CNCC(C)C)n1ccnc1
3069764,26.5,C=C(c1ccccc1OCC(O)CNC(C)(C)C)n1cnc2ccccc21
3069765,36.4,C=C(c1ccccc1OCC(O)CNC(C)C)n1cnc(C)c1
3069766,22.3,C=C(c1ccccc1OCC(O)CNC(C)(C)C)n1cccn1
3069767,36.4,C=C(c1ccccc1OCC(O)CNC(C)C)n1cncn1.O=C(O)C(=O)O
3069769,32.5,C=C(c1cc(Cl)ccc1OCC(O)CNC(C)(C)C)n1cccn1.O=C(O)C(=O)O
3069771,19.8,C=C(c1cccc(OC)c1OCC(O)CNC(C)(C)C)n1cnc2ccccc21
3069773,23.1,C=C(c1cccc(C)c1OCC(O)CNC(C)(C)C)n1ccnc1.O=C(O)C(=O)O
3069775,48.8,C=C(c1cc(Cl)cc(C)c1OCC(O)CNC(C)C)n1ccnc1.O=C(O)C(=O)O.O=C(O)C(=O)O
3069777,15.5,C=C(c1c(C)c(C)cc(Cl)c1OCC(O)CNC(C)C)n1ccnc1
3069778,18.8,C=C(c1c(C)c(C)cc(Cl)c1OCC(O)CNC(C)(C)C)n1ccnc1
3069779,30.7,C=C(c1c(C)ccc(C)c1OCC(O)CNC(C)C)n1ccnc1
3069780,15.9,C=C(c1cc(C)cc(C)c1OCC(O)CNC(C)(C)C)n1ccnc1
3069781,45.4,C=C(c1ccccc1OCC(O)CN(C)C)n1ccnc1
3069790,29.0,COc1cc(OC)cc(C(=O)OC2CC3CCC(C2)N3C)c1
3069838,90.0,CCC1(OC(C)=O)CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
3069844,119.0,CCCOCCOC(=O)C1=C(CO)NC(C)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1
3069845,129.0,CCCOCCOC(=O)C1=C(C)NC(CO)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1
3069846,103.0,C=CCOCCOC(=O)C1=C(C)NC(CO)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1
3069847,168.0,CCCOCCOC(=O)C1=C(CO)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
3069848,127.0,CCCOCCOC(=O)C1=C(CO)NC(CO)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1
3069853,67.0,c1cnc2ccc(C3NCCc4c3[nH]c3ccccc43)cc2c1
3069878,100.0,Cn1c(=O)c2c(ncn2CCCN=C(N)N)n(C)c1=O.Cn1c(=O)c2c(ncn2CCCN=C(N)N)n(C)c1=O.O=S(=O)(O)O
3069880,420.0,Cn1c(=O)c2c(ncn2CC(O)CN=C(N)N)n(C)c1=O.Cn1c(=O)c2c(ncn2CC(O)CN=C(N)N)n(C)c1=O.O=S(=O)(O)O
3069882,82.0,CN(C)C(N)=NCCn1cnc2c1c(=O)n(C)c(=O)n2C.Cl
3069884,76.0,CN(C)C(=NCCn1cnc2c1c(=O)n(C)c(=O)n2C)Nc1c(Cl)cccc1Cl
3069885,68.0,CN(C)C(=NCCCn1cnc2c1c(=O)n(C)c(=O)n2C)Nc1c(Cl)cccc1Cl.Cl
3069887,37.5,CCOC(=O)c1sc2c(c1OCC(O)CNC(C)C)CCC2
3069888,32.5,CC(C)NCC(O)COc1c(C(=O)O)sc2c1CCC2.Cl
3069890,37.2,CC(C)NCC(O)COc1csc2c1CCC2.Cl
3069892,65.5,CCOC(=O)c1sc2c(c1OCC(O)CNC(C)(C)C)CCC2
3069893,75.0,CC(C)NCC(O)COc1c(C(=O)O)sc2c1CCCC2.Cl
3069895,45.3,CC(C)(C)NCC(O)COc1c(C(=O)O)sc2c1CCC2.Cl
3069897,75.0,CC(C)(C)NCC(O)COc1c(C(=O)O)sc2c1CCCC2.Cl
3069899,62.1,COc1ccc(CCNCC(O)COc2c(C(=O)O)sc3c2CCC3)cc1OC.Cl
3069901,75.0,COc1ccc(CCNCC(O)COc2c(C(=O)O)sc3c2CCCC3)cc1OC.Cl
3069903,29.5,CC(C)NCC(O)COc1csc2c1CCCC2.Cl
3069905,31.8,CC(C)(C)NCC(O)COc1csc2c1CCC2.Cl
3069907,29.8,CC(C)(C)NCC(O)COc1csc2c1CCCC2.Cl
3069909,42.7,COc1ccc(CCNCC(O)COc2csc3c2CCC3)cc1OC.Cl
3069911,35.300000000000004,COc1ccc(CCNCC(O)COc2csc3c2CCCC3)cc1OC.Cl
3069948,30.0,CCN(CC)CC(=O)Nc1c2c(cc3c1CCC3)CCC2.Cl
3069950,30.0,Cl.O=C(CN1CCCC1)Nc1c2c(cc3c1CCC3)CCC2
3069951,35.0,Cl.O=C(CN1CCCCC1)Nc1c2c(cc3c1CCC3)CCC2
3069955,25.0,CC(C(=O)Nc1c2c(cc3c1CCC3)CCC2)N1CCCC1.Cl
3069957,35.0,CC(C(=O)Nc1c2c(cc3c1CCC3)CCC2)N1CCCCC1.Cl
3069959,125.0,CC(C(=O)Nc1c2c(cc3c1CCC3)CCC2)N1CCOCC1.Cl
3069961,25.0,CCN(CC)CCC(=O)Nc1c2c(cc3c1CCC3)CCC2.Cl
3069963,30.0,Cl.O=C(CCN1CCCCC1)Nc1c2c(cc3c1CCC3)CCC2
3069966,30.0,CCN(CC)C(C)C(=O)Nc1c2c(cc3c1CCC3)CCC2.Cl
3069983,50.0,CCN(CC)CC(=O)Nc1ccc(C2CCCC2)cc1.Cl
3069985,70.0,CCN(CC)CCNc1ccc(C2CCCC2)cc1.Cl.Cl
3069987,62.5,Cl.O=C(CN1CCCCC1)Nc1ccc(C2CCCC2)cc1
3069988,75.0,CCN(CC)CCC(=O)Nc1ccc(C2CCCC2)cc1.Cl
3069990,62.5,Cl.O=C(CCN1CCCCC1)Nc1ccc(C2CCCC2)cc1
3069991,60.0,Cl.Cl.c1cc(C2CCCC2)ccc1NCCN1CCCCC1
3069993,62.5,CCN(CC)CCCNc1ccc(C2CCCC2)cc1.Cl.Cl
3069994,50.0,Cl.Cl.c1cc(C2CCCC2)ccc1NCCCN1CCCCC1
3069998,50.0,CCN(CCN1CCCCC1)c1ccc(C2CCCC2)cc1.Cl.Cl
3070028,35.0,Cl.O=C(CCN1CCCC1)Nc1c2c(cc3c1CCC3)CCC2
3070069,40.0,CCN(CC)CC(O)c1ccc(C2CCCC2)cc1.Cl
3070093,0.18,CC(CCCCCCCC(CC1CCCCCCCCCCCC(OS(=O)(=O)O)CC(OS(=O)(=O)O)CCCCCCCCCCCCCC(=O)O1)OS(=O)(=O)O)OS(=O)(=O)O
3070096,0.375,COc1c2c(c(O)c3c4c(c(C)cc13)C1OC3(C(OC)OC)OC1C(O)(O4)C31CO1)C(=O)C(O)CC2OC1CC(C)(O)C(OC(C)=O)C(C)O1
3070128,170.0,CCC1(O)CC(c2ccccc2)N(C)CC1(C)O
3070237,135.0,Cn1c(=O)c2c(ncn2CC(O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)n(C)c1=O
3070238,150.0,Cn1c(=O)c2c(ncn2CCN2CCN(C(=O)c3ccco3)CC2)n(C)c1=O
3070239,500.0,Cn1c(=O)c2c(ncn2CC(O)CN2CCN(C(=O)c3ccco3)CC2)n(C)c1=O
3070264,23.0,CCCCCCOc1ccc2cc1Oc1ccc(cc1)CC1C(=O)N(C)C(C2)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccc(OC)cc2)C(=O)NC(C)C(=O)N1C
3070268,35.9,CCCCCC(=O)Oc1ccc2cc1Oc1ccc(cc1)CC1C(=O)N(C)C(C2)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccc(OC)cc2)C(=O)NC(C)C(=O)N1C
3070269,27.1,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4OC(=O)c4ccccc4)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1
3070270,254.0,CCCn1c(=O)c2c(ncn2CCCCC(O)CO)n(CC)c1=O
3070271,325.0,CCn1c(=O)c2c(ncn2CCCCC(O)CO)n(CC)c1=O
3070272,200.0,CCCCn1c(=O)n(CCCC(O)CO)c(=O)c2c1ncn2C
3070273,300.0,CCn1c(=O)c2c(ncn2CC)n(CCCCC(O)CO)c1=O
3070274,250.0,CCCn1c(=O)n(CCCCC(O)CO)c(=O)c2c1ncn2C
3070277,300.0,CCn1c(=O)c2c(ncn2CCCCC(O)CO)n(C)c1=O
3070278,300.0,CCCn1c(=O)c2c(ncn2CCCCC(O)CO)n(C)c1=O
3070279,147.0,CCCCn1c(=O)c2c(ncn2CCCCC(O)CO)n(C)c1=O
3070280,155.0,CCCCCn1c(=O)c2c(ncn2CCCCC(O)CO)n(C)c1=O
3070281,167.0,CC(C)CCn1c(=O)c2c(ncn2CCCCC(O)CO)n(C)c1=O
3070282,300.0,CCn1c(=O)n(C)c(=O)c2c1ncn2CCCCC(O)CO
3070283,205.0,CCCCn1c(=O)c2c(ncn2CCCCC(O)CO)n(CC)c1=O
3070284,200.0,CCCCCn1c(=O)c2c(ncn2CCCCC(O)CO)n(CC)c1=O
3070285,250.0,CCCn1c(=O)n(C)c(=O)c2c1ncn2CCCCC(O)CO
3070286,200.0,CCCn1c(=O)c2c(ncn2CCCC(O)C(C)O)n(CC)c1=O
3070287,300.0,CCCn1c(=O)c2c(ncn2CCCCCC(O)CO)n(CC)c1=O
3070300,400.0,CCn1c(=O)n(C(C)C)c(=O)c2c1ncn2CCCCC(O)CO
3070370,75.0,CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC.Cl
3070438,22.5,Cl.Cl.Cl.Oc1c(CN2CCCC2)cc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1
3070446,42.8,CS(=O)(=O)O.Clc1ccc2c(c1)C(N1CCN3CCCC3C1)Cc1ccccc1S2
3070455,101.0,COc1cc2c(c(OC)c1OC)-c1ccc(N)c(=O)cc1C(NC=O)CC2
3070515,55.0,Cc1cc(OCC(O)CNC(C)C)cs1
3070516,39.0,Cc1cc(OCC(O)CNC(C)(C)C)cs1
3070517,35.0,COc1ccc(CCNCC(O)COc2csc(C)c2)cc1OC
3070608,54.0,COc1ccc(CCN(C)CCCC(CN)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl.Cl
3070641,50.0,CCN(CC)CCNC(=O)COc1c(C)cc(C)cc1C.Cl
3070643,163.0,CN1CCN(C(=O)COc2cc(Cl)c(Cl)cc2Cl)CC1.Cl
3070648,50.0,Cc1cc(C)c(OCC(=O)NCCCN2CCN(CCCNC(=O)COc3c(C)cc(C)cc3C)CC2)c(C)c1.Cl.Cl
3070748,54.0,N=C(N)c1ccc(CC(NC(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1
3070885,200.0,CC(COC(N)=O)=C(NC(=O)C(CC(C)C)NC(=O)C1CCC=NN1C(=O)C(NC(=O)CC(N)CCN=C(N)N)C(C)N)C(=O)NC(CO)C(=O)O
3070936,51.0,COc1ccc(CC(N)c2ccc(C)cc2)cc1OC.Cl
3070938,51.0,COc1ccc(C(N)Cc2ccc(OC)c(OC)c2)cc1.Cl
3070942,56.0,CNC(Cc1ccc(OC)c(OC)c1)c1ccc(C)cc1.Cl
3070943,70.0,COc1ccc(CC(c2ccc(C)cc2)N(C)C)cc1OC.Cl
3070945,67.0,COc1ccc(C(Cc2ccc(OC)c(OC)c2)N(C)C)cc1.Cl
3070948,151.0,Br.CNC(Cc1ccc(O)c(O)c1)c1ccc(C)cc1
3070950,26.0,Br.Cc1ccc(C(Cc2ccc(O)c(O)c2)N(C)C)cc1
3070952,61.0,COc1ccc(CC(c2ccc(C)cc2)N2CCN(C)CC2)cc1OC.Cl.Cl
3070954,65.0,COc1ccc(CC(c2ccc(C)cc2)N2CCN(CCO)CC2)cc1OC.Cl.Cl
3070956,116.0,Br.Br.Cc1ccc(C(Cc2ccc(O)c(O)c2)N2CCN(C)CC2)cc1
3070958,146.0,Br.Br.Cc1ccc(C(Cc2ccc(O)c(O)c2)N2CCN(CCO)CC2)cc1
3070966,98.0,Br.Cc1ccc(C2Cc3cc(O)c(O)cc3C(C)N2)cc1
3070970,43.0,COc1cc2c(cc1OC)CC(c1ccc(C)cc1)NC2.Cl
3070977,2.17,CN1CCN(c2nnc3n2-c2ccccc2Sc2ccccc2-3)CC1.CS(=O)(=O)O.CS(=O)(=O)O
3070979,19.0,CN1CCN(c2nnc3n2-c2ccccc2Sc2ccc(Cl)cc2-3)CC1.CS(=O)(=O)O.CS(=O)(=O)O
3071028,0.6,CN1CCN(c2nnc3n2-c2cc(Cl)ccc2Sc2ccccc2-3)CC1.CS(=O)(=O)O.CS(=O)(=O)O
3071102,238.0,COC(=O)c1ccccc1NC(=O)C(=Cc1ccccc1)C(=O)Nc1ccccc1C(=O)OC
3071142,18.0,CN1C2CCC(OC(=O)CC(O)(c3ccccc3)c3ccccc3)C1CC2
3071143,18.0,CCCC(C(=O)OC1CCC2CCC1N2C)(c1ccccc1)c1ccccc1
3071144,100.0,CN1C2CCC(OC(=O)c3cc(=O)c4ccccc4o3)C1CC2
3071145,56.0,COc1cc(C(=O)OC2CCC3CCC2N3C)cc(OC)c1OC
3071146,32.0,CN1C2CCC(OC(=O)N3c4ccccc4Sc4cccnc43)C1CC2
3071147,32.0,CN1C2CCC(OC(=O)C3c4ccccc4CCc4ccccc43)C1CC2
3071148,22.0,CCCOC(C(=O)OC1CCC2CCC1N2C)(c1ccccc1)c1ccccc1
3071149,18.0,CCCC(C(=O)OC1CN2CCC1CC2)(c1ccccc1)c1ccccc1
3071152,24.0,CN1C2CCC(OC(=O)C(Cl)(c3ccccc3)c3ccccc3)C1CC2.Cl
3071154,36.0,CN1C2CCC(OC(=O)C(F)(c3ccccc3)c3ccccc3)C1CC2
3071155,61.0,CN1C2CCC(OC(=O)C(OCc3ccccc3)(c3ccccc3)c3ccccc3)C1CC2.Cl
3071157,18.0,COc1cc(C(=O)OC2CCC3CCC2N3C)cc(OC)c1OC
3071158,18.0,CN1C2CCC(OC(=O)C3c4ccccc4CCc4ccccc43)C1CC2
3071450,100.0,CC(CNS(=O)(=O)c1cn(C)cn1)CN1CCOCC1.Cl
3071452,100.0,Cl.Cn1cnc(S(=O)(=O)NCc2ccc(CN3CCOCC3)cc2)c1
3071457,100.0,Cl.Cn1ccnc1S(=O)(=O)NCCCN1CCOCC1
3071459,100.0,Cl.Cn1ccnc1S(=O)(=O)NCCN1CCOCC1
3071461,200.0,Cl.Cn1cnc(S(=O)(=O)NCCCN2CCOCC2)c1Cl
3071463,100.0,Cl.Cn1cnc(S(=O)(=O)NCCCCCN2CCOCC2)c1Cl
3071466,100.0,Cl.Cn1cncc1S(=O)(=O)NCCCN1CCOCC1
3071468,100.0,Cn1cnc(S(=O)(=O)NCCC[N+]2(C)CCOCC2)c1.[I-]
3071470,100.0,Cn1cnc(S(=O)(=O)NCCCN2CCOCC2)c1
3071730,56.0,Cc1c(F)c(N2CCC(N)C2)nc2c1c(=O)c(C(=O)O)cn2C1CC1.Cl
3071731,24.0,Cc1c(F)c(N2CC3CCC2CN3)nc2c1c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F.Cl
3071732,84.0,Cc1c(F)c(N2CCC(N)C2)nc2c1c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F.Cl
3071733,94.0,CNC1CCN(c2nc3c(c(C)c2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1.Cl
3071734,94.0,Cc1c(F)c(N2CCC(N)C2)nc2c1c(=O)c(C(=O)O)cn2-c1ccc(F)cc1.Cl
3071737,14.5,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(CC23)C1(OC(C)=O)CC(OC)C2CC4C1(OC(C)=O)C2OC
3071783,152.0,CN1CCC(=C2c3cc(C(=O)O)ccc3CSc3ccccc32)CC1.Cl
3071873,0.27,CN(C)[P+](C)(N(C)C)N1CCOCCOCCN([P+](C)(N(C)C)N(C)C)CCOCCOCC1.[I-].[I-]
3071875,27.0,CN(C)[P+](C)(N(C)C)N1CCOCCOCCOCCOCC1.[I-]
3071877,40.0,CN(C)[P+](C)(F)N1CCOCCOCCN([P+](C)(F)N(C)C)CCOCCOCC1.[I-].[I-]
3071879,1.68,CN(C)P(F)(F)(N(C)C)N1CCOCCOCCN(P(F)(F)(N(C)C)N(C)C)CCOCCOCC1
3071986,500.0,COc1cc(O)c2c(c1)C(=O)c1c(cc3c(c1O)-c1c(cc(C)c(C(=O)NC(C)C(=O)[O-])c1O)C(OC1OC(C)C(O)C(OC4OCC(OS(=O)(=O)[O-])C(O)C4O)C1O)C3O)C2=O.[Na+].[Na+]
3072209,100.0,CCCC(=O)Nc1cc(C(F)(F)F)cnc1NS(C)(=O)=O
3072210,50.0,CCCCC(=O)Nc1cc(C(F)(F)F)cnc1NS(C)(=O)=O
3072211,100.0,CCCCCC(=O)Nc1cc(C(F)(F)F)cnc1NS(C)(=O)=O
3072212,25.0,CS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)C1CCCCC1
3072213,150.0,C=CC(=O)Nc1cc(C(F)(F)F)cnc1NS(C)(=O)=O
3072214,50.0,CS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)c1ccc(F)cc1
3072215,150.0,CS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)C(F)(F)Cl
3072216,150.0,CS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)C(F)(F)F
3072217,70.0,CS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)C(F)(F)C(F)(F)F
3072218,100.0,CCOC(=O)Nc1cc(C(F)(F)F)cnc1NS(C)(=O)=O
3072219,100.0,CCCOC(=O)Nc1cc(C(F)(F)F)cnc1NS(C)(=O)=O
3072220,50.0,CCCCOC(=O)Nc1cc(C(F)(F)F)cnc1NS(C)(=O)=O
3072221,150.0,CCOC(=O)NC(=S)Nc1cc(C(F)(F)F)cnc1NS(C)(=O)=O
3072222,50.0,CCS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)C(F)(F)C(F)(F)F
3072223,75.0,CCOC(=O)NC(=S)Nc1cc(C(F)(F)F)cnc1NS(=O)(=O)CC
3072224,100.0,CCCS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)C(F)(F)C(F)(F)F
3072225,150.0,O=C(Nc1cc(C(F)(F)F)cnc1NS(=O)(=O)c1ccccc1)C(F)(F)F
3072226,50.0,CS(=O)(=O)NNc1ncc(C(F)(F)F)cc1NC(=O)C(F)(F)C(F)(F)F
3072227,78.0,CS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)c1ccccc1
3072228,98.0,CS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)C1CCCC1
3072229,175.0,C=CC(=O)Nc1cc(C(F)(F)F)cnc1NS(=O)(=O)CC
